5	The cosmos is perfect, you know. Its laws are divine, its timing flawless, its design unique.	Satguru Sivaya Subramuniyaswami			Wisdom|
|325	There is a way of being remorseful, showing shame, being humble, of resolving situations when they do go wrong so that you can truly "get on with life" and not be bound by emotionally saturated memories of the past.	Satguru Sivaya Subramuniyaswami			Facing Life
|326	There is in much of the world the belief that life is a burden, a feeling of penitence, that it is good to suffer, good for the soul. In fact, spiritual life is not that way at all.	Satguru Sivaya Subramuniyaswami			Facing Life,Wisdom
|327	Maintaining joy and serenity in life means being content with your surroundings, be they meager or lavish. Be content with your money, be it a small amount or a large amount.	Satguru Sivaya Subramuniyaswami			Facing Life
|328	Contentment is there, inside you, and needs to be brought out. It is a spiritual power. Santosha is being peaceful in any situation.	Satguru Sivaya Subramuniyaswami			Facing Life
|329	Giving a gift begrudgingly in return for another gift is, of course, mere barter. Many families barter their way through life in this way, thinking they are giving. But such gifts are cold, the fulfillment is empty, and the law of karma pays discounted returns.	Satguru Sivaya Subramuniyaswami			Karma
|330	When guests come, they must be given hospitality, at least a mat to sit on and a glass of water to drink. These are obligatory gifts. You must never leave your guest standing, and you must never leave your guest thirsty.	Satguru Sivaya Subramuniyaswami			Facing Life
|331	Anyone can strengthen another's faith through encouragement, personal example, good natured humoring, praise, flattery, adulation, or take it away by the opposite methods.	Satguru Sivaya Subramuniyaswami			Facing Life,Family Life
|332	The intellect in its capacity to contain truth is a very limited tool, while faith is a very broad, accommodating and embracing faculty. The mystery of life and beyond life, of Siva, is really better understood through faith than through intellectual reasoning.	Satguru Sivaya Subramuniyaswami			Meditation
|333	All Hindus have guardian devas who live on the astral plane and guide, guard and protect their lives. The great Mahadevas in the temple that the devotees frequent send their deva ambassadors into the homes to live with the devotees.	Satguru Sivaya Subramuniyaswami			Gods,Hinduism
|334	Scriptures within Hinduism are voluminous. The methods of teaching are awesome in their multiplicity. As for teachers, there is one on every corner in India.	Satguru Sivaya Subramuniyaswami			Hinduism
|335	Mati, cognition, on a higher level is the awakening of the third eye, looking out through the heart chakra, seeing through the maya, the interacting creation, preservation and dissolution of the molecules of matter.	Satguru Sivaya Subramuniyaswami			Meditation
|336	Taking a vow is a sacred trust between yourself, your outer self, your inner self, your loved ones and closest friends.	Satguru Sivaya Subramuniyaswami			Sadhana,Facing Life
|337	There is no way a mantra can be learned from a book and be effective. Therefore, approach the guru cautiously and with a full heart.	Satguru Sivaya Subramuniyaswami			Guru
|338	Austerity is the fire that straightens the twisted life and mind of an individual, bringing him into pure being, giving a new start in life, awakening higher consciousness and a cosmic relationship with God and the Gods, friends, relatives and casual acquaintances.	Satguru Sivaya Subramuniyaswami			Sadhana,Facing Life
|339	Remember, your own soul knows the reasons why you were born in this life. It knows what you need to accomplish in this birth.	Satguru Sivaya Subramuniyaswami			Meditation,Facing Life
|340	Add to your contemplative lifestyle a hobby or craft. Working creatively with your hands, taking physical substance and turning it into something different, new and beautiful is important in remolding the subconscious mind.	Satguru Sivaya Subramuniyaswami			Meditation,Facing Life
|341	It is wise to have a free mind, a clear, serene and relaxed attitude toward life before partaking of food. That is why people on the inner path traditionally meditate for a moment, chant a mantra or say a prayer before a meal.	Satguru Sivaya Subramuniyaswami			Facing Life
|342	Good interpersonal relationships help the meditator a great deal, and meditation helps keep those relations harmonious. When we get along nicely with others, meditation becomes easy.	Satguru Sivaya Subramuniyaswami			Meditation
|343	You must purify yourself. You purify yourself by being kind to others, being generous until it hurts, being benevolent, being ready to serve at all times until you are strained in serving. Put a smile on the faces of other people.	Satguru Sivaya Subramuniyaswami			Facing Life
|344	If you do not understand your reaction to something, wait until it subsides emotionally, so you will not be upset, then try to understand it by writing about it in a quiet moment. Then burn the paper in an inauspicious fire, such as in a garbage can.	Satguru Sivaya Subramuniyaswami			Facing Life
|345	Control your circumstances and your life. Guard your weak points with understanding, and don't allow yourself to be put into a position where you will react.	Satguru Sivaya Subramuniyaswami			Facing Life
|346	Let us look within and see if we are reacting to anything right now, holding any resentment, holding any fear. Let us know that that is just a gauge of experience of the instinctive nature. Loosen it and let it go.	Satguru Sivaya Subramuniyaswami			Facing Life
|347	A mother's place is within the home and not out in the world working. When she is in the home all day, she brings love and security to the children, sensitivity and stability to the husband.	Satguru Sivaya Subramuniyaswami			Facing Life,Family Life
|348	In the home, the mother is likened to the Shakti Deity. She is the power, the very soul of the home. None other. So, she has to be there. She has to be treated sensitively and kindly, and with respect.	Satguru Sivaya Subramuniyaswami			Facing Life,Family Life
|349	Holding the family together can be summed up in one word: love. Love is understanding. Love is acceptance. Love is making somebody feel good about his experience, whether the experience is a good one or not.	Satguru Sivaya Subramuniyaswami			Facing Life,Family Life
|350	You can't go into anything with freedom when you need it. You must be desireless and observe.	Satguru Sivaya Subramuniyaswami			Facing Life
|351	It is the older folk, the wiser folk, the experienced elders, who have lived longer and therefore can see further, to whom youth should be listening.	Satguru Sivaya Subramuniyaswami			Facing Life,Wisdom,Family Life
|352	The mind never gets old, though the brain may. The mind never deteriorates. Consciousness was never born and never dies.	Satguru Sivaya Subramuniyaswami			Meditation,Wisdom
|353	Age is not an obstacle; it is a legacy. The most senior among us should have faith in the future, not be led to think that turning fifty or sixty or eighty is some morbid milestone.	Satguru Sivaya Subramuniyaswami			Facing Life
|354	Those who know wisdom's ways have overcome the "I'm getting old" syndrome, a mantra no one should ever repeat, even once.	Satguru Sivaya Subramuniyaswami			Facing Life
|355	The older you get, the more disciplined you should get, the more sadhana you should perform as you drop off the extraneous things of the world.	Satguru Sivaya Subramuniyaswami			Sadhana
|356	When we are selfish, self-centered and flare up and lose control of ourselves, we are like animals. When we reflect understanding, have control of ourselves and use our will to conquer our lower nature, we are using the Godly part of our mind.	Satguru Sivaya Subramuniyaswami			Facing Life
|357	Become a spiritual being. That is your goal, your liberation, for as the years go by you can live in heaven, or you can live in your own self-created hell, and you don't want to do that. Think about it and create a heaven right now by living with Siva.	Satguru Sivaya Subramuniyaswami			Karma,Facing Life
|358	People wonder about their past lives, but it doesn't really matter who you were in your past lives. It is the cumulative creation of what you've done in the past which has manifested in what you are in this life that should concern you.	Satguru Sivaya Subramuniyaswami			Karma,Facing Life
|359	A better word than death is transition, passing into a new form of life—life into life. It is similar to moving to a new country, having completed all of one's tasks. Death is a closing of the door on deeds well done, on all beneficial karmas.	Satguru Sivaya Subramuniyaswami			Facing Life
|360	We have one duty to perform, which is to pass our religion on to the next generation, the next and the next. And how do we do this? How is this done? It is done by causing the children to memorize the precepts of our scriptures.	Satguru Sivaya Subramuniyaswami			Hinduism,Sadhana,Family Life
|361	My satguru, Siva Yogaswami, said, "It is a sin to kill the tiger in the jungle. But if he comes into the village, it may become your duty."	Satguru Sivaya Subramuniyaswami			Facing Life,Wisdom
|362	Gratitude and appreciation are the key virtues for a better life. They are the spell that is cast to dissolve hatred, hurt and sadness, the medicine which heals subjective states of mind, restoring self-respect, confidence and security.	Satguru Sivaya Subramuniyaswami			Facing Life
|363	Loving appreciation is a life-changing force just waiting to be used. Express appreciation to community leaders, business associates, spiritual mentors, family members and friends as often as you can.	Satguru Sivaya Subramuniyaswami			Facing Life
|364	When your spiritual will is awake, you have consideration for other people's feelings. When your spiritual will is awake, you give in on little things, and you have the power to hold firm on big issues.	Satguru Sivaya Subramuniyaswami			Meditation,Facing Life
|365	When you are in for the realization of the Self, you have to stop the cycles of hurt feelings and regrets.	Satguru Sivaya Subramuniyaswami			Karma,The Self,Meditation
|366	Harmony is the first and foremost rule of living in all spheres, but particularly in spiritual work, where it is an absolute must.	Satguru Sivaya Subramuniyaswami			Meditation,Facing Life,Wisdom
|367	The study of yoga is reserved for the few who have the courage to seek the depths of their being, for the few who can overcome their experiences and their desires in deep meditation.	Satguru Sivaya Subramuniyaswami			Meditation
|368	If difficult things are happening to you and your mind is disturbed because of them and you have mental arguments within you because you can't accept your own karma, go to the feet of Lord Siva in your mind.	Satguru Sivaya Subramuniyaswami			Facing Life,Siva
|369	Humility is intelligence; arrogance is ignorance. To accept one's karma and the responsibility for one's actions is strength. To blame another is weakness and foolishness.	Satguru Sivaya Subramuniyaswami			Karma,Facing Life
|370	If you take responsibility for all that happens to you, then you will have the power to deal with your karma through the grace of Lord Siva.	Satguru Sivaya Subramuniyaswami			Karma,Facing Life
|371	What do we mean when we say there is no good and no bad, only experience? We mean that in the highest sense, there is no good and bad karma; there is self-created experience that presents opportunities for spiritual advancement.	Satguru Sivaya Subramuniyaswami			Karma,Meditation
|372	What's the best way to teach peace to the world? The best way is to first teach families to be peaceful within their own home, to settle all arguments and contention before they sleep at night.	Satguru Sivaya Subramuniyaswami			Sadhana,Family Life
|373	My satguru, Siva Yogaswami, used to say, "It takes a lot of courage to be happy all the time."	Satguru Sivaya Subramuniyaswami			Facing Life,Wisdom
|374	The great, Supreme God of all the Gods is limited in one respect: He cannot take Himself out of you or anyone else.	Satguru Sivaya Subramuniyaswami			Siva
|375	Love says, "I'm sorry." Love says, "Thank you." Love is also generosity, because whomever you love you are generous toward. You have generosity; you give and you give and you give and you give.	Satguru Sivaya Subramuniyaswami			Facing Life
|376	God Siva is in all things and everywhere simultaneously, at every point in time.	Satguru Sivaya Subramuniyaswami			Siva
|380	If you must lean on something or someone, lean on your own spine.	Satguru Sivaya Subramuniyaswami			Facing Life
|382	I'm all right, right now.	Satguru Sivaya Subramuniyaswami			Facing Life
|383	Meditate, discover the silent center of your self, and then go deep within to the very core of your Real Being. Slowly, the purity comes. Slowly the awakening comes.	Satguru Sivaya Subramuniyaswami			Meditation
|384	If you take responsibility for all that happens to you, then you will have the power to deal with your karma through the grace of Lord Siva. He will give you the intelligence to deal with it as you worship Him in the Siva temple, contact Him as the Life of your life and find Him in meditation.	Satguru Sivaya Subramuniyaswami			Facing Life,Karma
|385	The letters A-U-M harmonize the physical body with the mind and the mind with the intuitive nature.	Satguru Sivaya Subramuniyaswami			Meditation
|386	Walking can quiet the subconscious of the conscious mind.	Satguru Sivaya Subramuniyaswami			Facing Life
|387	Spiritual unfoldment is not a process of awakening the higher chakras but the closing of the ones below the muladhara.Once this happens, consciousness slowly expands into the higher chakras which are always there. The only thing that keeps the lower chakras closed is regular sadhana, japa, worship and working with oneself.	Satguru Sivaya Subramuniyaswami			Sadhana
|388	When the mind has resolved all of its differences through worship, penance, dhyana and dharana then the inner which is stillness itself is known. Then the inner is stronger than the outer.	Satguru Sivaya Subramuniyaswami			Meditation
|389	Upon the connection between Guru and shishya, the spirit of parampara travels, the spirit of sampradaya travels. It causes the words that are said to sink deep. They don't just bounce off the intellect, the message goes into the individual. Spiritual force doesn't just happen.	Satguru Sivaya Subramuniyaswami			Guru
|390	It is the duty of shishya to be responsive to the Satguru and not resistive.	Satguru Sivaya Subramuniyaswami			Guru
|392	Siva is the Life of your life.	Satguru Sivaya Subramuniyaswami			Siva
|393	Sacred is secret in all religions because if you talk about your inner experiences, you make them outer experiences and you stop the process.	Satguru Sivaya Subramuniyaswami			Meditation
|394	The energy within our body is the same energy that pervades the universe, and it's all emanating right out of Lord Siva.	Satguru Sivaya Subramuniyaswami			Siva
|395	That light is illuminating every thought; take away the thoughts and you realize that you are just light.	Satguru Sivaya Subramuniyaswami			Meditation
|397	The peacock is a significant and wonderful bird. It's a symbol of Lord Muruga. Why he chose that way to come, I don't know; never said.	Satguru Sivaya Subramuniyaswami			Gods,Humor
|398	Only you can do it. Nobody can do it for nor can anyone give it to you. Why can't they give you the Self? Because it's already there. You already have it.	Satguru Sivaya Subramuniyaswami			The Self
|399	Everyone's our teacher; some people teach us what to do and other people teach us, by example, what not to do. But to gain discrimination between the two, that's the art.	Satguru Sivaya Subramuniyaswami			Facing Life,Wisdom
|400	Get results! Don't look for the other person to get results for you. That's a Western method, going to somebody else to do something for you. By self effort, use of willpower, and of course if there is love in the heart chakra, in the will, it makes it that much more sweet.	Satguru Sivaya Subramuniyaswami			Facing Life
|401	It's all Siva's magical work.	Satguru Sivaya Subramuniyaswami			Siva
|402	Man is in a perfect state of being right now.	Satguru Sivaya Subramuniyaswami			Wisdom
|403	Have the courage to admit when you are right or the courage to admit when you are wrong. 	Satguru Sivaya Subramuniyaswami			Facing Life
|404	When you become acquainted with your spirit and employ your spirit consciously, you can overcome, or override, pass over or pass through any adverse conditions that might arise in your life. 	Satguru Sivaya Subramuniyaswami			Facing Life
|405	We are the ones that spin the wheel of our own karma, our own experiences.	Satguru Sivaya Subramuniyaswami			Karma
|406	The more souls that you can awaken into the consciousness of their real Self, the closer you come to your real Self.	Satguru Sivaya Subramuniyaswami			The Self
|407	The mind has condensed itself so much that we think we are what we see in the mirror.	Satguru Sivaya Subramuniyaswami			Meditation
|408	Your entire mind has no reality in the face of Reality.	Satguru Sivaya Subramuniyaswami			Meditation,Wisdom
|409	Each Guru has to uproot you. That's part of being a Guru. Like taking out a wisdom tooth.	Satguru Sivaya Subramuniyaswami			Guru,Humor
|410	As you know the temple is where everything takes place. Temple is where you get on with it. You come here, you sit down, if you have a problem, you work it out within yourself. A lot of work can be done in the temple, because of the vibration of the temple, that cannot be done elsewhere.	Satguru Sivaya Subramuniyaswami			Worship
|411	Hinduism is a general and free-flowing, relaxed religion, experienced in the temple, in the ashramas, the aadheenams, at festivals, on pilgrimage and in the home.	Satguru Sivaya Subramuniyaswami			Hinduism
|412	The whole mind is finished, all complete, in all stages of manifestation. Man's individual awareness flows through the mind as the traveler trods the globe.	Satguru Sivaya Subramuniyaswami			Meditation
|413	Externalization of awareness results in one layer upon another layer of misunderstanding void of an inner point of reference. We have to reprogram the subconscious to change it, and not worry over the old impressions.	Satguru Sivaya Subramuniyaswami			Facing Life
|414	As soon as strong initiative is taken to change our nature toward refinement, a new inner process begins to take place. The forces of positive accomplishment from each of our past lives begin to manifest in this one.	Satguru Sivaya Subramuniyaswami			Facing Life
|415	Meditation is a long journey, a pilgrimage into the mind itself.	Satguru Sivaya Subramuniyaswami			Meditation
|416	The object in being on the spiritual path is not to have just a little influx of energy, but to be the energy itself—consciously.	Satguru Sivaya Subramuniyaswami			Meditation
|417	People always tend to identify, instinctively, freedom with abandon. But the type of abandon that seeks personal gratification always gets you tied up in a knot. Abandon instead your personal fears and desires...and you, the real you, will become freed, released from the bonds of your own mind.	Satguru Sivaya Subramuniyaswami			Facing Life
|418	The mind in its apparently endless confusion and desires leads us by novelty from one thing to the next. The reaction to this causes the miseries of the world, and miseries of the world happen inside of people. But occasionally we have to call a halt to the whole thing and get into ourselves. That's the process of meditation. It's an art.	Satguru Sivaya Subramuniyaswami			Meditation
|420	Life is a series of decisions. Each instant, as we create the instant, we are creating the decision.	Satguru Sivaya Subramuniyaswami			Facing Life
|421	Instant spiritual unfoldment is a fairy tale concept.	Satguru Sivaya Subramuniyaswami			Sadhana,Facing Life
|422	Each experience is a classroom.	Satguru Sivaya Subramuniyaswami			Facing Life
|423	Then there is the joy of the mysticism of Hinduism. It is the world's most magical religion, offering worlds within worlds of esoteric discovery and perception.	Satguru Sivaya Subramuniyaswami			Hinduism
|424	No other religion on the Earth can ever begin to equal Hinduism's mystical teachings; all that wealth is the rightful inheritance of each Hindu.	Satguru Sivaya Subramuniyaswami			Hinduism
|425	Art is not merely for egotistical and existential self-expression, but for spiritual expression, done consciously in service to the Divine. That is why one seldom sees or even knows the name of the artist of the great Hindu artistic creations. The artist is not creating in order to become famous or rich. He is surrendering his talents, serving his Gods and his religion through his art, and his art takes on a certain sacredness.	Satguru Sivaya Subramuniyaswami			Hinduism
|426	Hinduism has no founder. It was never founded. It has neither a beginning nor an end. It is coexistent with man himself. That is why it is called the Sanatana Dharma, the Eternal Path.	Satguru Sivaya Subramuniyaswami			Hinduism
|427	To all Hindus, who today are found in every country on the Earth, I say: Courage! Courage! Courage! Have the courage to know beyond a doubt that Hinduism is the greatest religion in the world.	Satguru Sivaya Subramuniyaswami			Hinduism
|428	There will be days when you just don't feel like meditating. Good. Those are often the best days, the times when we make strong inner strides.	Satguru Sivaya Subramuniyaswami			Sadhana,Meditation
|429	Through regulation of the breath, thoughts are stilled and awareness moves into an area of the mind which does not think, but conceives and intuits.	Satguru Sivaya Subramuniyaswami			Meditation
|430	Consistency wins.	Satguru Sivaya Subramuniyaswami			Facing Life,Sadhana,Meditation
|431	When we are children, we run freely, because we have no great subconscious burdens to carry.	Satguru Sivaya Subramuniyaswami			Karma
|432	Experience gives us a bit of wisdom when we really face ourselves and discover the meaning of failure and success. Failure is just education.	Satguru Sivaya Subramuniyaswami			Facing Life
|433	The ancient yoga systems provided a few simple yamas and niyamas for religious observance, defining how all people should live.	Satguru Sivaya Subramuniyaswami			Facing Life
|434	If you just sit and breathe, the inner nerve system of the body of your psyche, your soul, begins to work on the subconscious, to mold it like clay. Awareness is loosened from limited concepts and made free to move vibrantly and buoyantly into the inner depths where peace and bliss remain undisturbed for centuries.	Satguru Sivaya Subramuniyaswami			Meditation
|435	In the morning, many of my students remember inner-plane class activities which occurred during the night, not as a dream but as their own experience.	Satguru Sivaya Subramuniyaswami			Meditation
|436	You can meditate while you sleep, but don't sleep while you are meditating!	Satguru Sivaya Subramuniyaswami			Meditation,Humor
|437	It is our teaching not to react to life's experiences, but to understand them and in the understanding to free ourselves from the impact of these experiences, realizing the Self within.	Satguru Sivaya Subramuniyaswami			Facing Life
|438	The true Self is only realized when you gain a subconscious control over your mind by ceasing to react to your experiences so that you can concentrate your mind fully, experience first meditation and contemplation, then samadhi, or Self Realization.	Satguru Sivaya Subramuniyaswami			Meditation,The Self
|439	When you have will power, you can produce powerful results in your life.	Satguru Sivaya Subramuniyaswami			Facing Life
|440	Will power is really your soul in action.	Satguru Sivaya Subramuniyaswami			Facing Life
|441	Finish what you have begun to do.	Satguru Sivaya Subramuniyaswami			Sadhana,Facing Life
|442	When you realize something, you say, 'yes, now I know that I know'. You will never forget your realization. It permeates you from your head into every atom of your being right down to your toes.	Satguru Sivaya Subramuniyaswami			Meditation
|443	Send out your blessings to the world. Bless those that disturb you. Bless those that love you. Send out your blessings equally to all as the sun shines on all and all alike.	Satguru Sivaya Subramuniyaswami			Facing Life
|444	Feel the spirit within you, the Self God within you, permeating every atom of your being.	Satguru Sivaya Subramuniyaswami			Meditation,The Self
|445	Begin to see a great Light shining within you, the Light of the Self, filling the whole world, and the world dissolves itself into that light as a tiny lump of sugar would dissolve itself into a glass of water, so does the mind dissolve itself into the Self God when God is realized.	Satguru Sivaya Subramuniyaswami			The Self,Meditation
|446	Be with me through the week in the within of you and realization upon realization will permeate and thrill your whole being.	Satguru Sivaya Subramuniyaswami			Guru
|447	The Siva temple is the abode of God Siva and Gods and the precinct in which the three worlds consciously commune. It is specially sanctified, possessing a ray of spiritual energy connecting it to the celestial worlds.	Satguru Sivaya Subramuniyaswami			Gods
|448	After you have practiced meditation for some time, your inner vision will become keen and clear.	Satguru Sivaya Subramuniyaswami			Meditation
|449	Keep your meditation abilities and activities to yourself. Don't talk about inner things with anyone but your guru.	Satguru Sivaya Subramuniyaswami			Meditation
|450	If we are still reacting to our experiences, we are only starting on the yoga path to enlightenment.	Satguru Sivaya Subramuniyaswami			Facing Life
|451	In yoga we teach you must learn to die consciously.	Satguru Sivaya Subramuniyaswami			Meditation
|452	If you were practicing concentration and meditation intensely for a short period of time, great changes would take place in your life. That would be the proof.	Satguru Sivaya Subramuniyaswami			Meditation
|460	Even harsh karma, when faced in wisdom, can be the greatest catalyst for spiritual unfoldment.	Satguru Sivaya Subramuniyaswami			Karma
|461	Performing daily sādhana, keeping good company, pilgrimaging to holy places, seeing to others' needs——these evoke the higher energies, direct the mind to useful thoughts and avoid the creation of troublesome new karmas.	Satguru Sivaya Subramuniyaswami			Karma,Sadhana
|463	Violence is a reflection of lower, instinctive consciousness——fear, anger, greed, jealousy and hate——based in the mentality of separateness and unconnectedness, of good and bad, winners and losers, mine and yours.	Satguru Sivaya Subramuniyaswami			Facing Life
|464	As long as our beliefs are dualistic, we will continue to generate antagonism, and that will erupt here and there in violence.	Satguru Sivaya Subramuniyaswami			Facing Life
|465	You change your own circumstances all the time, whether you know it or not.	Satguru Sivaya Subramuniyaswami			Facing Life
|466	Lean the thoughts and feelings of your creation in the right direction, and discover how quickly your circumstances will change their direction.	Satguru Sivaya Subramuniyaswami			Facing Life
|467	Learn to assimilate. When you are engaged in conversation, do as the wise men of India do—pause after a while and let your thoughts assimilate.	Satguru Sivaya Subramuniyaswami			Facing Life,Wisdom
|468	Have a view of the direction in which your mind is going, and you will have a good control over the direction of your life's circumstance.	Satguru Sivaya Subramuniyaswami			Facing Life
|469	Rely on the Self.	Satguru Sivaya Subramuniyaswami			Facing Life,The Self
|471	Only after you have attained samadhi can you answer the question "Who am I?" from your own experience. Only then will you know that you are all-pervasive, and finally, in the deepest samadhi, that you are causeless, timeless, spaceless and that you have been able to realize this through a balance of your awakened inner and outer consciousness, a bringing together of the forces of your mind in yoga, or union.	Satguru Sivaya Subramuniyaswami			The Self,Meditation
|472	My satguru, Yogaswami, made the very bold statement once, "There is not even one thing in this world that is not perfect!"	Satguru Sivaya Subramuniyaswami			Wisdom
|473	The grand old man of the East, Yogaswami, said, "It was all finished long ago."	Satguru Sivaya Subramuniyaswami			Wisdom
|474	Awareness, Attention!	Satguru Sivaya Subramuniyaswami			Meditation
|475	Awareness, energy and will power are all the same thing.	Satguru Sivaya Subramuniyaswami			Meditation
|476	Attention is awareness poised like a hummingbird over a flower.	Satguru Sivaya Subramuniyaswami			Meditation
|478	In contemplation you might not be conscious of light itself, for you're only conscious of light if you have a slight consciousness of darkness. Otherwise it's just your natural state.	Satguru Sivaya Subramuniyaswami			Meditation
|479	Yogaswami once said, "I went so deep within, that a bird was sitting on my head."	Satguru Sivaya Subramuniyaswami			Meditation
|480	The Self is so simple. You have to be so simple to realize the Self.	Satguru Sivaya Subramuniyaswami			The Self
|481	We become so centered, we are right on the brink of the Absolute, which is man's heritage to realize, the maturity of his being.	Satguru Sivaya Subramuniyaswami			Meditation
|482	We have to adjust ourself to the idea that we are a superconscious being predominantly.	Satguru Sivaya Subramuniyaswami			Facing Life,Meditation
|483	Become consciously superconscious.	Satguru Sivaya Subramuniyaswami			Meditation
|484	When your timing is right, when everything is happening just right during the day, you are superconscious.	Satguru Sivaya Subramuniyaswami			Meditation
|485	When you're disturbed about yesterday, or even have a consciousness there is a yesterday, you're not in a superconscious state.	Satguru Sivaya Subramuniyaswami			Meditation
|486	The devotee's path is to merge—in the totality of his awareness, willpower and life force—into the Self, God, Siva.	Satguru Sivaya Subramuniyaswami			The Self
|487	It is only when the devotee, through yoga disciplines under the direction of his satguru, traverses the thought strata of his mind that he begins to experience what he has been learning philosophically.	Satguru Sivaya Subramuniyaswami			Sadhana,Meditation,Guru
|488	The best thing to do when you begin meditation is to live in a good environment, among good people. Meditate alone and don't talk about it to anyone except the person who is helping you on the path. Do it inconspicuously, privately.	Satguru Sivaya Subramuniyaswami			Meditation
|489	We all know that guilty feelings become part of a person's nature. They become so close to a person, that to rid the person of a guilty feeling, it would be like taking out a vital organ.	Satguru Sivaya Subramuniyaswami			Facing Life
|490	Have you noticed that as soon as you pay bills, you go out and get more bills. It is the worry that you want.	Satguru Sivaya Subramuniyaswami			Facing Life
|491	If we were to take you apart and look at your mind, we would find that every thought permeating through your brain, leaves a groove. In Sanskrit that is called a samskara. Through this groove, like a river, flows energy.	Satguru Sivaya Subramuniyaswami			Meditation
|492	If you get something in your mind and keep going over it and over it again, you are making a deeper and deeper groove. If you are worried about your debts, you are inflamed, emanating vital force.	Satguru Sivaya Subramuniyaswami			Facing Life,Meditation
|493	The instinctive-intellectual mind is made up of habits. It is difficult to break a habit, just as it would be difficult to move a river.	Satguru Sivaya Subramuniyaswami			Facing Life,Meditation
|494	You can withdraw the energy from this direction and put it in this direction. That is called the control of prana.	Satguru Sivaya Subramuniyaswami			Facing Life,Meditation
|495	In spiritual unfoldment, thinking is not enough.	Satguru Sivaya Subramuniyaswami			Guru,Meditation,Worship,Sadhana
|496	Examine the word I and honestly see what it means to you.	Satguru Sivaya Subramuniyaswami			Meditation
|497	We have to examine this concept of who we are.	Satguru Sivaya Subramuniyaswami			Meditation
|498	A conscious awareness of now only comes when we remember who we really are. This doesn't mean we cannot plan for the future or benefit ourselves by reviewing experiences of the past. It simply means that we always remember that we are the essence of all energy, the source.	Satguru Sivaya Subramuniyaswami			Facing Life,Meditation
|499	It's easy to live in the now if you work with yourself a little every day and concentrate on what you are doing each moment.	Satguru Sivaya Subramuniyaswami			Facing Life
|500	Merge with Siva.	Satguru Sivaya Subramuniyaswami			Siva
|501	Your journey on this earth has only one goal, Self Realization. You are here to attain the highest possible states of consciousness. You are not here to react to the petty incidents that occur in the valley of the subconscious. You are here to learn to control the mind and live on the mountaintop.	Satguru Sivaya Subramuniyaswami		Merging with Siva, lesson 103	Facing Life,The Self
|502	Be equal to whatever you meet! That is a better way to react to life. It is accomplished simply by meeting everything in understanding, by demanding understanding from within yourself. And if you feel that everything happening to you is a play of universal love and you are able to maintain that consciousness of universal love in yourself, then you are beyond the happenings of the world.	Satguru Sivaya Subramuniyaswami		Merging with Siva, lesson 104	Facing Life
|503	Love is the the sum of all spiritual laws. Anything that comes before you in life can be conquered through universal love, a force which is a demonstration of the soul.	Satguru Sivaya Subramuniyaswami		Merging with Siva, lesson 120	Facing Life
|505	There is but one mind.	Satguru Sivaya Subramuniyaswami		Merging with Siva, lesson 169	Meditation
|507	Flow with the river of life and merge in Siva's ocean of oneness.	Satguru Sivaya Subramuniyaswami		Merging with Siva, lesson 28	Meditation,Siva
|508	With the help of devotion, you can soar within. You can not only pull away detachedly from unwholesome areas of the mind, but it is possible to keep yourself in an inward state of expanded consciousness.	Satguru Sivaya Subramuniyaswami		The lotus of the heart ( chapter - the yoga called Bhakti)	Meditation
|509	Awareness itself then turns in on itself enough to experience, to become the Self God—That which everyone is seeking. That is the sum total of the path. That is the path you are on. That is the experience that if you keep striving you will have in this life, even if it is at the point of death.	Satguru Sivaya Subramuniyaswami		Merging with Siva, lesson 35	The Self
|510	Look to the Satgurus, who have themselves met and overcome the challenges that still lie ahead of you. Look to them and ask them to help you to look within yourself. Much of the mysticism which is the greatest wealth of Hinduism is locked within these masters, who in our tradition are known as the satgurus, the sages and the siddhas.	Satguru Sivaya Subramuniyaswami		Merging with Siva, lesson 316	Guru
|515	Because Self Realization must be experienced in a physical body, the soul cycles back again and again into flesh to dance with Śiva, live with Śiva and ultimate­ly merge with Śiva in un­dif­ferenti­at­ed oneness. Yea, jīva is actually Śiva. The Vedas explain, "As water poured into water, milk poured into milk, ghee into ghee be­come one without differentiation, even so the individual soul and the Supreme Self become one." Aum Namaḥ Śivāya.	Satguru Sivaya Subramuniyaswami			The Self
|519	The ultimate goal of life on Earth is to realize the Self God, the rare attainment of nirvikalpa samadhi. Each soul discovers its Sivaness, Absolute Reality, Parasiva——the timeless, formless, spaceless Self.	Satguru Sivaya Subramuniyaswami			The Self
|520	We are divine souls on a wondrous journey. We came from God, live in God and are evolving into oneness with God. We are, in truth, the Truth we seek.	Satguru Sivaya Subramuniyaswami			Siva
|522	Everything is within you: the sun, the moon, the planets, all of the people functioning through all their different states of consciousness, all of the various manifestations of form. They are all within you.	Satguru Sivaya Subramuniyaswami		Merging With Siva, Lesson 326:	Meditation
|524	As you leave external form and dive into that light which you become, you realize beyond realization a knowing deeper than thinking, a knowing deeper than understanding, a knowing which is the very, very depth of your being.	Satguru Sivaya Subramuniyaswami		Merging With Siva, Lesson 329:	Meditation
|525	One can't command compassion. Before compassion comes love. Compassion is the outgrowth of love. Love is the outgrowth of understanding. Understanding is the outgrowth of reason.	Satguru Sivaya Subramuniyaswami		Living With Siva, Lesson 22:	Facing Life
